,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,GIR_%,SG_P,SG_TTG,SG_T,POINTS,TOP 10,1ST,Year,MONEY,COUNTRY
1776,Kevin Streelman,82,71.054,289.1,64.37,69.17,-.383,.447,.064,"1,042",2,,2016,"$1,601,177",USA
1777,Kyle Reifers,115,70.965,287.3,65.29,67.62,.102,.047,.148,"1,013",5,,2016,"$1,539,578",USA
1778,Kyle Stanley,92,70.986,288.1,64.54,67.17,-.131,.272,.141,501,,,2016,"$580,734",USA
1779,Louis Oosthuizen,63,70.327,294.0,61.67,68.15,-.021,.857,.836,"1,468",3,,2016,"$2,422,079",RSA
1780,Lucas Glover,75,70.534,298.3,64.37,71.63,-.192,.764,.572,590,2,,2016,"$948,927",USA
1781,Luke Donald,81,70.918,282.9,56.69,64.61,.148,.230,.378,"1,055",2,,2016,"$1,634,515",ENG
1782,Luke Guthrie,57,71.416,289.3,55.53,63.13,.404,-.847,-.444,234,1,,2016,"$427,442",USA
1783,Luke List,79,70.754,306.9,50.98,67.17,-.273,.709,.436,481,2,,2016,"$751,001",USA
1784,Marc Leishman,89,70.554,295.0,60.55,65.31,.252,.258,.510,923,2,,2016,"$1,566,824",AUS
1785,Mark Hubbard,101,71.362,280.2,64.82,63.52,.272,-.487,-.216,503,,,2016,"$642,942",USA
1786,Mark Wilson,66,71.436,274.7,66.20,64.96,-.155,-.399,-.554,225,,,2016,"$306,866",USA
1787,Martin Laird,82,70.867,298.5,55.14,67.66,.157,.140,.297,811,3,,2016,"$1,224,680",SCO
1788,Martin Piller,59,71.813,286.6,58.97,64.33,.562,-.962,-.400,278,2,,2016,"$570,740",USA
1789,Matt Jones,83,71.223,294.8,57.55,63.96,-.306,-.071,-.376,445,,,2016,"$712,723",AUS
1790,Matt Kuchar,100,69.844,285.8,65.67,67.82,.381,.932,1.314,526,10,,2016,"$3,819,678",USA
1791,Michael Kim,100,71.203,284.3,58.64,62.96,.277,-.366,-.089,500,,,2016,"$664,539",USA
1792,Michael Thompson,71,71.204,291.4,60.57,66.18,-.213,.141,-.072,340,1,,2016,"$521,983",USA
1793,Morgan Hoffmann,71,71.372,294.4,57.80,63.27,.208,-.324,-.116,424,1,,2016,"$717,890",USA
1794,Nick Taylor,83,71.281,296.2,57.21,65.82,-.154,.086,-.068,441,1,,2016,"$628,756",CAN
1795,Padraig Harrington,54,71.032,289.6,60.66,62.96,-.342,.275,-.067,393,1,,2016,"$654,929",IRL
1796,Patrick Reed,105,70.170,297.4,55.96,64.65,.280,.746,1.026,"1,986",11,1,2016,"$5,679,575",USA
1797,Patrick Rodgers,89,70.833,300.5,57.74,69.22,-.193,.504,.311,827,3,,2016,"$1,290,336",USA
1798,Patton Kizzire,93,70.921,291.3,55.23,64.48,.460,-.077,.382,760,5,,2016,"$1,468,624",USA
1799,Paul Casey,77,69.950,295.2,64.67,70.80,.112,1.260,1.372,"1,880",7,,2016,"$3,885,560",ENG
1800,Peter Malnati,85,71.686,279.7,60.54,62.09,.491,-1.143,-.652,599,3,1,2016,"$1,298,945",USA
1801,Phil Mickelson,75,69.582,294.8,54.82,66.05,.565,.799,1.364,548,6,,2016,"$4,022,628",USA
1802,Retief Goosen,55,70.581,288.8,56.40,62.73,.462,.151,.613,380,,,2016,"$745,735",RSA
1803,Rhein Gibson,58,72.086,297.5,52.45,68.11,-.266,-.443,-.708,113,,,2016,"$155,578",AUS
1804,Rickie Fowler,80,70.118,301.6,58.69,69.26,.153,1.224,1.378,"1,607",8,,2016,"$2,713,563",USA
1805,Ricky Barnes,97,70.784,287.6,54.27,65.77,.386,-.091,.295,844,4,,2016,"$1,158,800",USA
1806,Rob Oppenheim,67,71.435,281.2,55.28,63.58,-.046,-.276,-.322,300,1,,2016,"$462,427",USA
1807,Robert Garrigus,69,70.848,303.3,53.91,69.32,-.213,.844,.632,558,3,,2016,"$1,024,900",USA
1808,Robert Streb,87,71.223,294.7,57.48,66.20,-.432,.555,.122,594,1,,2016,"$1,003,363",USA
1809,Roberto Castro,97,70.588,284.2,69.37,69.13,-.257,.844,.587,448,4,,2016,"$2,520,574",USA
1810,Rod Pampling,54,71.607,287.7,63.95,64.00,-.475,.049,-.426,122,,,2016,"$142,433",AUS
1811,Rory McIlroy,69,69.646,306.8,61.06,69.62,-.207,1.888,1.681,"3,120",8,2,2016,"$5,790,585",NIR
1812,Rory Sabbatini,57,72.451,287.6,62.18,64.30,-.945,-.459,-1.403,143,,,2016,"$150,236",RSA
1813,Russell Henley,76,70.558,295.6,63.15,68.27,.193,.366,.560,726,4,,2016,"$1,228,347",USA
1814,Russell Knox,92,70.319,285.8,68.51,69.73,-.054,.560,.506,992,4,2,2016,"$4,885,906",SCO
1815,Ryan Moore,86,70.317,283.2,66.52,65.78,.351,.544,.895,"1,336",9,1,2016,"$3,701,034",USA
1816,Ryan Palmer,86,70.229,304.7,57.88,67.83,-.094,.868,.774,"1,545",3,,2016,"$1,794,141",USA
1817,Sam Saunders,69,71.427,291.8,59.78,64.36,.060,-.293,-.232,324,2,,2016,"$510,079",USA
1818,Scott Brown,88,71.098,292.5,63.65,65.03,.018,.125,.143,781,4,,2016,"$1,143,452",USA
1819,Scott Langley,65,71.796,285.7,64.81,63.93,.045,-.639,-.594,266,,,2016,"$380,025",USA
1820,Scott Piercy,87,70.855,297.9,59.41,67.33,-.286,.478,.192,"1,497",3,,2016,"$2,905,349",USA
1821,Scott Pinckney,87,71.524,296.8,63.05,69.02,-.063,-.262,-.325,258,,,2016,"$332,533",USA
1822,Scott Stallings,74,70.966,295.5,56.95,66.11,-.291,.449,.158,443,1,,2016,"$697,434",USA
1823,Sean O'Hair,89,70.677,302.2,58.84,67.17,.208,.163,.371,416,2,,2016,"$1,702,713",USA
1824,Sergio Garcia,54,69.999,299.9,61.76,70.15,-.388,1.189,.801,"1,566",4,1,2016,"$3,242,156",ESP
1825,Seung-Yul Noh,85,71.061,295.3,49.12,64.54,.176,-.149,.026,454,1,,2016,"$661,711",KOR
1826,Shane Lowry,57,70.640,298.7,61.85,64.51,.060,.491,.551,615,2,,2016,"$1,585,436",IRL
1827,Shawn Stefani,91,71.287,292.1,58.40,66.48,-.336,.191,-.144,481,1,,2016,"$698,102",USA
1828,Si Woo Kim,113,70.560,293.5,62.84,64.83,-.109,.608,.499,534,5,1,2016,"$3,086,369",KOR
1829,Smylie Kaufman,91,71.015,299.0,52.91,66.29,.134,.188,.322,"1,409",4,1,2016,"$2,508,174",USA
1830,Spencer Levin,104,70.927,281.3,67.79,66.33,.008,.230,.238,690,2,,2016,"$1,179,882",USA
1831,Steve Marino,72,71.467,292.0,58.46,66.01,.045,-.503,-.458,429,2,,2016,"$768,200",USA
1832,Steve Stricker,53,69.996,278.0,63.23,63.00,.620,.101,.721,815,3,,2016,"$1,418,647",USA
1833,Steve Wheatcroft,85,71.429,286.2,60.32,61.93,.153,-.375,-.221,400,2,,2016,"$601,164",USA
1834,Steven Bowditch,71,74.262,288.9,43.02,54.46,.131,-3.340,-3.209,192,1,,2016,"$458,891",AUS
1835,Stewart Cink,61,70.846,296.9,58.40,70.40,-.398,.459,.062,331,,,2016,"$437,855",USA
1836,Stuart Appleby,71,70.950,282.7,62.24,61.43,.202,-.025,.176,360,,,2016,"$500,214",AUS
1837,Sung Kang,89,70.856,292.4,59.36,65.26,.186,-.182,.004,679,2,,2016,"$979,576",KOR
1838,Thomas Aiken,70,71.326,290.5,72.36,70.20,.006,.149,.156,268,,,2016,"$347,686",RSA
1839,Tim Wilkinson,72,70.704,279.3,62.36,64.71,.336,.225,.561,426,1,,2016,"$708,623",NZL
1840,Tom Hoge,81,71.444,289.5,55.81,62.48,-.069,-.254,-.323,349,2,,2016,"$561,559",USA
1841,Tony Finau,95,70.797,312.2,52.48,65.09,-.108,.226,.118,"1,314",2,1,2016,"$1,814,790",USA
1842,Troy Merritt,77,71.674,287.2,60.89,63.13,.244,-.608,-.364,482,1,,2016,"$922,707",USA
1843,Tyler Aldridge,83,71.412,285.2,57.95,65.54,-.129,-.110,-.240,384,,,2016,"$517,738",USA
1844,Tyrone Van Aswegen,105,71.189,288.0,52.91,64.81,-.078,.024,-.054,658,2,,2016,"$1,025,632",RSA
1845,Vaughn Taylor,72,71.028,287.0,61.59,64.43,-.424,.457,.033,"1,006",1,1,2016,"$1,640,750",USA
1846,Vijay Singh,72,71.057,289.8,56.73,62.73,-.093,.222,.128,646,2,,2016,"$1,210,104",FIJ
1847,Webb Simpson,70,70.359,286.3,62.17,67.14,-.482,1.149,.667,750,2,,2016,"$1,450,355",USA
1848,Wes Roach,59,71.700,294.7,60.99,63.23,.299,-.615,-.316,241,,,2016,"$342,098",USA
1849,Whee Kim,82,71.472,287.6,63.48,65.74,-.219,.010,-.209,444,2,,2016,"$682,662",KOR
1850,Will MacKenzie,84,71.402,285.6,60.81,66.39,-.479,.176,-.304,317,1,,2016,"$416,033",USA
1851,William McGirt,98,70.393,287.6,65.28,67.35,.360,.598,.958,432,7,1,2016,"$3,614,972",USA
1852,Willy Wilcox,67,71.055,292.9,59.34,63.42,-.027,-.062,-.089,399,2,,2016,"$676,841",USA
1853,Zac Blair,99,71.490,275.3,69.86,62.34,.195,-.565,-.370,557,2,,2016,"$903,459",USA
1854,Zach Johnson,90,70.364,280.1,65.23,64.53,.395,.214,.609,"1,071",5,,2016,"$1,718,703",USA
1855,�?ngel Cabrera,62,72.175,294.6,58.06,63.08,-.352,-.708,-1.061,187,,,2016,"$277,118",ARG
1856,Aaron Baddeley,61,71.483,292.6,52.25,62.57,.044,-.216,-.172,325,2,,2017,"$755,356",AUS
1857,Adam Hadwin,98,70.583,290.7,62.85,64.89,.470,.170,.640,362,5,1,2017,"$3,455,012",CAN
1858,Adam Scott,58,69.996,306.1,55.99,66.87,.056,1.010,1.066,642,4,,2017,"$1,695,144",AUS
1859,Alex Cejka,85,71.461,282.1,67.19,66.45,-.359,-.093,-.452,276,1,,2017,"$618,171",GER
1860,Andres Gonzales,73,71.112,299.2,55.75,67.71,.023,-.003,.020,226,1,,2017,"$422,078",USA
1861,Andrew Loupe,55,72.803,311.3,45.93,59.83,-.242,-1.175,-1.416,105,1,,2017,"$273,070",USA
1862,Anirban Lahiri,72,70.799,297.0,59.82,63.43,-.336,.149,-.186,989,3,,2017,"$1,944,289",IND
1863,Ben Crane,86,71.091,278.5,67.97,65.68,-.155,-.068,-.223,281,1,,2017,"$618,483",USA
1864,Ben Martin,86,70.954,291.7,63.67,66.60,-.044,.208,.163,378,2,,2017,"$850,319",USA
1865,Bill Haas,92,70.011,292.3,58.05,67.28,.005,.759,.763,"1,260",4,,2017,"$2,842,173",USA
1866,Billy Horschel,88,70.832,299.5,59.80,68.19,.165,-.028,.138,"1,086",4,1,2017,"$2,697,960",USA
1867,Billy Hurley III,80,71.176,276.9,60.57,63.61,.374,-.263,.110,333,1,,2017,"$719,579",USA
1868,Blayne Barber,77,71.163,291.2,61.62,67.61,.402,-.389,.013,381,1,,2017,"$823,082",USA
1869,Boo Weekley,75,71.476,289.9,71.67,68.65,-.954,.630,-.323,173,1,,2017,"$416,929",USA
1870,Brad Fritsch,56,71.855,288.3,56.40,64.21,-.596,-.122,-.719,74,,,2017,"$166,440",CAN
1871,Branden Grace,70,70.862,290.6,58.19,66.20,-.210,.493,.283,640,2,,2017,"$1,315,054",RSA
1872,Brandon Hagy,85,70.875,312.7,52.46,64.50,.109,.184,.293,419,1,,2017,"$861,227",USA
1873,Brandt Snedeker,53,70.055,280.8,61.98,66.06,.399,.463,.862,663,4,,2017,"$1,625,806",USA
1874,Brendan Steele,89,70.503,299.9,62.28,67.29,-.119,.889,.770,"1,292",4,1,2017,"$2,907,095",USA
1875,Brett Drewitt,57,72.130,286.4,60.73,64.78,-.457,-.578,-1.035,95,,,2017,"$184,388",AUS
1876,Brett Stegmaier,78,72.115,288.7,64.66,66.74,-.514,-.751,-1.265,131,,,2017,"$271,031",USA
1877,Brian Campbell,55,71.924,296.0,58.20,63.29,.385,-.812,-.428,132,,,2017,"$237,537",USA
1878,Brian Gay,82,70.585,278.7,65.47,63.53,.451,-.168,.282,426,3,,2017,"$942,372",USA
1879,Brian Harman,104,70.402,289.6,62.07,63.19,.568,.013,.581,364,7,1,2017,"$4,396,470",USA
1880,Brian Stuard,93,71.720,272.3,71.49,63.59,-.047,-.296,-.343,285,,,2017,"$588,806",USA
1881,Brooks Koepka,88,69.847,310.5,54.14,62.28,.505,.450,.954,"1,040",7,1,2017,"$5,612,397",USA
1882,Bryce Molder,74,71.817,277.0,57.60,61.79,.383,-1.229,-.846,109,,,2017,"$216,892",USA
1883,Bryson DeChambeau,91,70.866,299.1,58.04,65.77,-.180,.423,.243,"1,017",2,1,2017,"$1,817,054",USA
1884,Bubba Watson,71,71.175,305.6,59.58,63.02,-.171,.287,.116,658,4,,2017,"$1,223,129",USA
1885,Bud Cauley,92,70.432,296.0,59.83,67.38,-.274,.835,.561,816,5,,2017,"$1,553,685",USA
1886,Byeong Hun An,77,70.887,299.9,56.76,64.52,-.392,1.009,.617,468,3,,2017,"$1,236,090",KOR
1887,C.T. Pan,88,71.109,287.1,63.68,67.53,-.023,-.062,-.084,594,3,,2017,"$1,267,649",TPE
1888,Cameron Percy,71,71.030,292.5,60.18,69.91,-.205,.123,-.082,291,1,,2017,"$623,694",AUS
1889,Cameron Smith,86,70.909,292.6,56.26,63.14,.084,.418,.502,"1,065",4,1,2017,"$2,123,216",AUS
1890,Cameron Tringale,89,71.343,280.9,58.15,64.39,.125,-.265,-.140,337,3,,2017,"$792,814",USA
1891,Camilo Villegas,76,70.881,288.7,54.37,61.88,.400,-.182,.218,542,2,,2017,"$971,420",COL
1892,Chad Campbell,97,70.509,285.6,67.21,69.07,-.286,.691,.405,630,3,,2017,"$1,329,941",USA
1893,Chad Collins,66,71.770,281.4,59.31,60.93,.079,-.533,-.454,305,2,,2017,"$693,743",USA
1894,Charl Schwartzel,63,70.211,298.4,53.59,61.69,.220,.583,.803,"1,081",3,,2017,"$2,156,036",RSA
1895,Charles Howell III,86,70.371,296.9,54.72,67.01,.172,.320,.492,"1,134",5,,2017,"$2,606,383",USA
1896,Charley Hoffman,112,70.351,298.3,57.72,66.13,-.059,.839,.780,473,7,,2017,"$4,161,008",USA
1897,Chez Reavie,98,70.244,284.8,70.53,66.91,.391,.371,.762,"1,151",4,,2017,"$1,819,207",USA
1898,Chris Kirk,89,71.255,287.0,63.93,66.73,-.074,-.155,-.228,562,3,,2017,"$1,216,047",USA
1899,Chris Stroud,67,70.815,286.8,65.70,66.20,-.126,.139,.013,627,3,1,2017,"$1,308,445",USA
1900,Cody Gribble,79,71.581,297.2,54.77,62.70,.461,-.985,-.524,614,2,1,2017,"$1,305,554",USA
1901,D.A. Points,68,71.315,278.1,65.83,66.83,-.478,.071,-.406,457,1,1,2017,"$893,700",USA
1902,Daniel Berger,91,70.121,296.5,60.02,66.93,.202,.830,1.032,556,6,1,2017,"$4,287,161",USA
1903,Daniel Summerhays,100,71.197,286.9,62.69,63.02,.195,-.049,.146,348,1,,2017,"$826,124",USA
1904,Danny Lee,93,70.860,291.1,62.72,66.10,.247,.078,.325,697,4,,2017,"$1,611,331",NZL
1905,David Hearn,93,71.107,281.0,66.75,64.71,-.052,-.044,-.096,359,2,,2017,"$800,710",CAN
1906,David Lingmerth,79,70.755,289.8,62.12,62.83,.468,-.095,.373,546,1,,2017,"$1,070,754",SWE
1907,Derek Fathauer,81,71.568,286.5,55.49,62.81,.094,-.740,-.647,408,2,,2017,"$898,491",USA
1908,Dominic Bozzelli,69,71.490,294.4,56.57,61.97,-.033,-.417,-.449,394,3,,2017,"$868,519",USA
1909,Dustin Johnson,77,69.549,314.4,56.44,69.61,.100,1.872,1.972,"1,720",8,4,2017,"$8,732,193",USA
1910,Emiliano Grillo,90,70.798,293.0,65.29,67.06,-.146,.600,.455,812,2,,2017,"$1,567,015",ARG
1911,Ernie Els,52,72.179,283.6,54.48,56.60,.350,-1.036,-.685,50,,,2017,"$155,926",RSA
1912,Fabián Gómez,61,71.610,285.1,61.81,64.69,-.006,-.402,-.407,168,,,2017,"$332,352",ARG
1913,Francesco Molinari,75,69.802,291.9,69.80,67.22,-.017,1.436,1.418,"1,247",5,,2017,"$2,875,850",ITA
1914,Gary Woodland,94,70.482,306.9,58.90,69.35,-.359,1.051,.692,321,5,,2017,"$2,980,225",USA
1915,Geoff Ogilvy,80,71.056,286.5,62.59,65.51,.043,-.195,-.152,450,1,,2017,"$867,249",AUS
1916,Gonzalo Fernandez-Castaño,63,71.484,292.1,53.26,62.20,.489,-.567,-.078,118,,,2017,"$258,162",ESP
1917,Graeme McDowell,56,70.629,279.0,69.15,62.55,.599,-.027,.572,331,,,2017,"$639,770",NIR
1918,Graham DeLaet,82,70.376,301.1,63.68,68.57,.291,.477,.768,650,6,,2017,"$1,603,666",CAN
1919,Grayson Murray,94,71.064,308.2,56.01,63.95,-.082,.146,.064,816,2,1,2017,"$1,468,728",USA
1920,Greg Chalmers,75,71.758,278.0,59.80,59.86,.316,-.850,-.533,156,,,2017,"$344,631",AUS
1921,Harold Varner III,101,70.966,302.4,59.61,67.68,-.402,.511,.109,574,1,,2017,"$918,779",USA
1922,Harris English,84,70.848,301.2,49.80,63.73,.372,-.355,.017,397,2,,2017,"$864,959",USA
1923,Hideki Matsuyama,83,69.624,302.9,57.61,69.14,-.410,1.469,1.058,"1,093",7,3,2017,"$8,380,570",JPN
1924,Hudson Swafford,94,70.618,305.1,60.27,68.21,-.005,.319,.314,"1,244",4,1,2017,"$2,246,090",USA
1925,Hunter Mahan,73,71.811,294.5,63.40,64.55,.268,-.837,-.568,130,,,2017,"$277,235",USA
1926,Ian Poulter,72,70.045,283.5,62.55,64.46,.025,.911,.936,985,2,,2017,"$2,098,346",ENG
1927,J.B. Holmes,83,70.660,306.4,49.75,62.19,-.116,.637,.521,543,2,,2017,"$1,353,584",USA
1928,J.J. Henry,92,71.164,294.1,62.58,69.44,-.430,.258,-.172,365,2,,2017,"$734,874",USA
1929,J.J. Spaun,92,70.999,291.5,65.11,67.12,-.027,-.045,-.072,541,3,,2017,"$1,122,611",USA
1930,J.T. Poston,95,70.982,294.8,59.24,65.69,-.099,.178,.079,340,1,,2017,"$662,565",USA
1931,James Hahn,96,70.925,293.9,63.14,66.09,.036,.223,.260,801,4,,2017,"$1,841,314",USA
1932,Jamie Lovemark,98,70.391,304.5,56.54,65.94,-.037,.746,.709,919,4,,2017,"$1,886,972",USA
1933,Jason Bohn,75,72.133,275.9,63.67,63.15,-.133,-1.007,-1.141,73,,,2017,"$165,910",USA
1934,Jason Day,71,70.115,306.3,53.73,63.98,.345,.765,1.109,514,5,,2017,"$2,978,181",AUS
1935,Jason Dufner,89,70.259,294.5,63.30,67.15,.053,.682,.734,287,2,1,2017,"$3,310,341",USA
1936,Jason Kokrak,95,70.961,305.7,59.26,66.97,-.491,.565,.073,649,1,,2017,"$1,173,708",USA
1937,Jhonattan Vegas,95,71.054,300.8,57.28,65.91,-.381,.555,.174,384,4,1,2017,"$2,944,738",VEN
1938,Jim Furyk,54,71.071,270.1,70.75,65.72,.087,-.110,-.023,232,1,,2017,"$558,097",USA
1939,Jim Herman,77,70.931,292.5,69.02,68.07,-.127,.495,.368,565,2,,2017,"$1,205,632",USA
1940,Jimmy Walker,68,71.155,295.7,55.97,63.75,.157,.197,.355,439,1,,2017,"$1,101,162",USA
1941,John Huh,92,70.851,287.1,64.09,65.78,.124,-.026,.099,382,2,,2017,"$767,575",USA
1942,Johnson Wagner,71,71.429,288.1,63.18,66.93,.120,-.456,-.336,321,2,,2017,"$685,306",USA
1943,Jon Rahm,90,69.561,305.8,58.61,68.79,.283,1.588,1.871,"1,620",11,1,2017,"$6,123,248",ESP
1944,Jonas Blixt,74,71.283,288.8,60.10,61.51,.536,-.877,-.341,631,1,1,2017,"$1,408,288",SWE
1945,Jonathan Randolph,68,71.642,287.2,62.67,62.71,-.120,-.386,-.506,221,1,,2017,"$511,032",USA
1946,Jordan Spieth,85,68.846,295.0,59.48,69.97,.339,1.649,1.988,"2,340",12,3,2017,"$9,433,033",USA
1947,Julián Etulain,68,71.338,293.5,63.34,66.75,.078,-.385,-.307,220,1,,2017,"$448,214",ARG
1948,Justin Rose,66,69.699,300.4,58.48,68.19,-.062,1.331,1.268,"1,080",8,,2017,"$4,245,308",ENG
1949,Justin Thomas,86,69.359,309.3,54.09,67.33,.308,1.417,1.724,"3,000",12,5,2017,"$9,921,560",USA
1950,K.J. Choi,72,71.618,282.2,66.23,63.05,.176,-.439,-.264,143,,,2017,"$292,716",KOR
1951,Keegan Bradley,104,70.437,299.4,66.23,68.93,-.163,.792,.629,"1,029",5,,2017,"$1,940,478",USA
1952,Kelly Kraft,75,71.491,291.9,60.06,63.15,-.157,-.524,-.681,684,3,,2017,"$1,638,045",USA
1953,Ken Duke,77,72.078,274.2,68.62,63.69,-.452,-.435,-.887,98,,,2017,"$225,907",USA
1954,Kevin Chappell,95,70.779,304.7,57.61,65.05,-.361,.820,.459,352,5,1,2017,"$3,149,615",USA
1955,Kevin Kisner,105,70.294,288.7,67.00,66.43,.454,.694,1.148,901,8,1,2017,"$4,766,936",USA
1956,Kevin Na,86,70.399,283.6,60.46,65.46,.120,.635,.755,"1,073",5,,2017,"$1,728,351",USA
1957,Kevin Streelman,90,70.873,294.0,66.01,66.67,-.281,.450,.169,617,2,,2017,"$1,313,327",USA
1958,Kevin Tway,96,70.868,309.2,52.48,64.71,.261,.172,.433,740,3,,2017,"$1,472,613",USA
1959,Kyle Reifers,96,71.587,286.1,65.15,65.97,-.276,-.143,-.418,241,,,2017,"$454,570",USA
1960,Kyle Stanley,104,69.989,296.5,68.55,70.39,-.309,1.259,.951,366,5,1,2017,"$3,402,106",USA
1961,Louis Oosthuizen,69,70.220,295.2,59.98,65.13,.439,.740,1.179,"1,321",4,,2017,"$3,105,422",RSA
1962,Lucas Glover,93,70.139,298.1,65.31,70.08,-.048,.980,.933,"1,085",4,,2017,"$1,955,822",USA
1963,Luke Donald,50,70.831,278.5,56.50,61.92,.704,-.657,.047,456,1,,2017,"$958,850",ENG
1964,Luke List,102,70.428,311.5,55.63,69.10,-.426,1.117,.691,"1,011",3,,2017,"$1,813,219",USA
1965,Mackenzie Hughes,106,71.044,294.3,59.63,64.74,.492,-.320,.172,"1,257",2,1,2017,"$2,355,553",CAN
1966,Marc Leishman,94,69.468,298.1,57.64,67.38,.353,1.071,1.424,"1,441",7,2,2017,"$5,866,391",AUS
1967,Mark Anderson,54,71.500,283.8,59.97,65.60,-.016,-.309,-.325,98,1,,2017,"$188,806",USA
1968,Mark Hubbard,81,71.871,282.7,60.41,65.39,-.200,-.502,-.702,124,,,2017,"$267,968",USA
1969,Martin Flores,88,70.885,300.6,52.79,70.64,.242,-.257,-.015,461,2,,2017,"$830,057",USA
1970,Martin Laird,83,70.450,296.1,64.82,65.61,.221,.590,.811,937,5,,2017,"$1,759,706",SCO
1971,Matt Every,76,72.671,297.7,48.41,60.16,-.272,-1.182,-1.454,175,,,2017,"$351,412",USA
1972,Matt Jones,64,70.719,302.6,57.09,63.10,.170,.108,.278,248,,,2017,"$510,622",AUS
1973,Matt Kuchar,95,69.806,285.1,65.36,66.60,.264,.842,1.106,648,9,,2017,"$4,282,489",USA
1974,Michael Kim,94,70.707,289.6,59.71,65.68,.229,.017,.247,483,1,,2017,"$1,018,204",USA
1975,Michael Thompson,60,71.207,284.8,61.72,63.69,.840,-1.013,-.173,278,1,,2017,"$568,991",USA
1976,Miguel Angel Carballo,63,72.363,288.1,63.61,64.91,-.320,-1.038,-1.358,81,,,2017,"$186,623",ARG
1977,Morgan Hoffmann,92,71.107,293.9,60.39,63.57,.078,-.138,-.060,632,1,,2017,"$1,278,568",USA
1978,Nicholas Lindheim,58,72.205,287.1,56.19,65.67,.336,-1.621,-1.285,93,,,2017,"$175,107",USA
1979,Nick Taylor,97,70.817,291.6,61.66,66.14,-.191,.342,.151,554,4,,2017,"$1,255,259",CAN
1980,Nick Watney,75,70.685,300.9,55.67,66.43,-.113,.284,.171,386,1,,2017,"$824,162",USA
1981,Ollie Schniederjans,92,70.704,300.7,51.89,66.03,-.019,.402,.383,897,5,,2017,"$1,935,669",USA
1982,Pat Perez,93,70.250,290.6,61.46,66.04,.342,.535,.877,596,6,1,2017,"$4,361,400",USA
1983,Patrick Cantlay,52,69.971,298.9,61.47,69.21,.159,1.111,1.269,296,4,,2017,"$2,049,632",USA
1984,Patrick Reed,107,70.453,295.3,56.52,62.09,.536,.356,.893,416,4,,2017,"$3,055,111",USA
1985,Patrick Rodgers,76,71.432,306.3,52.90,65.84,-.066,-.650,-.716,649,3,,2017,"$1,346,322",USA
1986,Patton Kizzire,84,71.598,293.0,52.54,63.52,-.103,-.475,-.578,519,3,,2017,"$1,110,395",USA
1987,Paul Casey,94,69.469,297.0,63.46,69.96,.138,1.399,1.537,920,9,,2017,"$3,906,974",ENG
1988,Peter Malnati,91,71.399,282.3,63.10,62.48,.451,-.635,-.184,182,,,2017,"$358,541",USA
1989,Phil Mickelson,85,70.168,293.5,55.05,62.85,.337,.711,1.048,"1,268",5,,2017,"$2,102,599",USA
1990,Rafa Cabrera Bello,63,70.693,291.0,60.33,62.60,.515,-.414,.101,880,4,,2017,"$1,934,675",ESP
1991,Retief Goosen,52,71.425,291.8,57.79,63.89,-.425,.035,-.390,205,1,,2017,"$414,363",RSA
1992,Richy Werenski,81,71.171,291.2,65.92,67.42,.000,-.223,-.223,455,3,,2017,"$890,262",USA
1993,Rick Lamb,54,71.978,298.0,64.81,66.89,-.254,-.570,-.824,269,1,,2017,"$524,372",USA
1994,Rickie Fowler,78,69.083,300.5,63.29,66.98,.812,1.062,1.875,"1,253",10,1,2017,"$6,083,197",USA
1995,Ricky Barnes,100,71.221,284.9,54.32,63.53,.260,-.286,-.027,324,,,2017,"$697,624",USA
1996,Robert Garrigus,78,70.712,300.7,59.52,69.52,-.456,.709,.253,448,3,,2017,"$880,905",USA
1997,Robert Streb,98,70.700,294.3,57.58,65.19,.003,.075,.078,861,3,,2017,"$1,588,287",USA
1998,Roberto Castro,70,71.808,280.2,66.20,63.89,-.441,-.038,-.479,164,,,2017,"$367,362",USA
1999,Rod Pampling,71,71.861,287.8,60.83,64.01,-.518,-.158,-.677,660,1,1,2017,"$1,539,422",AUS
2000,Rory McIlroy,51,69.529,316.7,54.97,65.94,-.151,1.363,1.212,901,6,,2017,"$2,430,182",NIR
2001,Rory Sabbatini,71,70.883,291.6,64.91,67.35,-.357,.482,.125,375,1,,2017,"$741,617",RSA
2002,Russell Henley,99,70.027,297.6,62.79,67.32,.418,.499,.917,792,5,1,2017,"$3,413,876",USA
2003,Russell Knox,75,70.765,288.0,67.09,66.58,-.352,.208,-.144,687,4,,2017,"$1,643,924",SCO
2004,Ryan Armour,63,70.965,278.8,72.73,69.96,-.029,.136,.107,222,1,,2017,"$443,006",USA
2005,Ryan Blaum,100,70.866,284.1,60.94,65.28,.334,-.286,.047,451,2,,2017,"$962,768",USA
2006,Ryan Brehm,83,71.178,310.5,51.13,67.50,-.128,-.031,-.160,188,,,2017,"$396,258",USA
2007,Ryan Moore,82,70.741,288.0,67.90,65.05,-.017,.319,.301,859,2,,2017,"$1,751,851",USA
2008,Ryan Palmer,61,71.116,303.1,56.94,65.90,-1.112,.985,-.127,336,3,,2017,"$772,560",USA
2009,Ryo Ishikawa,56,71.990,288.8,51.92,63.29,-.204,-.928,-1.132,148,1,,2017,"$319,748",JPN
2010,Sam Saunders,76,70.921,293.6,64.69,65.24,.138,-.068,.071,354,2,,2017,"$678,117",USA
