,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,GIR_%,SG_P,SG_TTG,SG_T,POINTS,TOP 10,1ST,Year,MONEY,COUNTRY
861,Keegan Bradley,91,70.257,300.7,61.5,65.9,0.006999999999999999,0.272,0.27899999999999997,648,4,2,2011,3758600,USA
862,Kent Jones,76,71.001,285.0,66.13,66.12,0.027999999999999997,-0.205,-0.177,297,0,0,2011,360624,USA
863,Kevin Chappell,78,71.221,295.8,59.0,64.89,-0.501,0.187,-0.314,673,3,0,2011,1339640,USA
864,Kevin Kisner,70,71.858,284.3,60.96,60.59,0.139,-1.044,-0.9059999999999999,116,0,0,2011,270170,USA
865,Kevin Na,84,70.432,279.8,57.66,61.04,0.65,0.121,0.77,778,6,1,2011,2336965,USA
866,Kevin Stadler,88,71.295,293.2,63.25,68.06,-0.426,0.20800000000000002,-0.218,444,1,0,2011,768172,USA
867,Kevin Streelman,90,70.54,289.2,63.72,65.62,0.35600000000000004,0.578,0.934,770,4,0,2011,1300006,USA
868,Kris Blanks,92,70.952,284.9,63.11,68.89,-0.44,0.5920000000000001,0.152,694,3,0,2011,1350010,USA
869,Kyle Stanley,98,70.317,304.6,59.52,68.21,-0.506,1.171,0.665,1523,4,0,2011,1523657,USA
870,Lee Janzen,62,71.525,290.1,63.04,63.1,0.17,-0.613,-0.44299999999999995,168,0,0,2011,216993,USA
871,Lucas Glover,74,70.445,294.6,61.05,65.92,0.23600000000000002,0.20600000000000002,0.442,1305,1,1,2011,1823327,USA
872,Luke Donald,73,68.861,284.1,64.29,67.33,0.87,1.4080000000000001,2.278,2567,14,2,2011,6683214,ENG
873,Marc Leishman,87,70.94800000000001,296.0,54.41,64.43,-0.099,0.125,0.026000000000000002,947,2,0,2011,916330,AUS
874,Marc Turnesa,54,71.533,282.8,62.93,65.6,0.21899999999999997,-0.585,-0.365,175,1,0,2011,299405,USA
875,Mark Wilson,89,70.52600000000001,284.8,67.63,66.03,0.233,0.245,0.47700000000000004,620,4,2,2011,3158477,USA
876,Martin Laird,77,70.34100000000001,303.0,58.51,66.59,0.161,0.835,0.996,1589,6,1,2011,2676509,SCO
877,Martin Piller,63,72.542,292.2,54.0,61.02,0.20800000000000002,-1.5590000000000002,-1.351,120,0,0,2011,140958,USA
878,Matt Bettencourt,84,71.689,288.3,56.51,62.1,0.079,-0.845,-0.7659999999999999,461,2,0,2011,692545,USA
879,Matt Jones,71,71.517,293.9,55.52,62.36,0.002,-0.379,-0.377,328,1,0,2011,602392,AUS
880,Matt Kuchar,94,69.515,286.2,64.75,66.98,0.379,1.161,1.54,1853,9,0,2011,4233920,USA
881,Matt McQuillan,59,71.635,285.4,64.45,62.63,0.436,-0.52,-0.084,280,3,0,2011,582933,CAN
882,Michael Bradley,74,70.877,290.7,57.03,67.62,-0.196,0.11,-0.086,454,1,1,2011,935934,USA
883,Michael Connell,76,71.32600000000001,279.5,65.79,63.82,-0.09699999999999999,-0.327,-0.425,233,0,0,2011,309362,USA
884,Michael Putnam,67,70.98899999999999,297.2,54.72,64.37,0.423,-0.585,-0.162,300,0,0,2011,398400,USA
885,Michael Thompson,79,70.942,291.0,60.14,65.3,0.44799999999999995,-0.499,-0.052000000000000005,413,2,0,2011,935265,USA
886,Nate Smith,66,71.833,281.2,60.98,61.57,0.41100000000000003,-1.2930000000000001,-0.883,110,0,0,2011,154814,USA
887,Nathan Green,81,71.298,285.0,59.44,62.34,0.10800000000000001,-0.501,-0.39399999999999996,209,0,0,2011,312109,AUS
888,Nick O'Hern,89,70.8,276.3,71.67,66.67,-0.055999999999999994,0.518,0.462,463,4,0,2011,940224,AUS
889,Nick Watney,80,69.518,301.9,58.15,66.88,0.546,1.165,1.712,1420,10,2,2011,5290673,USA
890,Padraig Harrington,60,70.809,294.7,52.98,64.12,0.237,0.006999999999999999,0.245,625,3,0,2011,802839,IRL
891,Pat Perez,76,70.82600000000001,291.4,63.64,65.42,0.221,0.271,0.49200000000000005,751,4,0,2011,1295253,USA
892,Paul Goydos,81,71.722,274.8,69.0,64.47,-0.628,0.034,-0.594,474,4,0,2011,1385328,USA
893,Paul Stankowski,78,71.165,283.9,59.05,65.2,0.324,-0.345,-0.02,207,0,0,2011,290211,USA
894,Phil Mickelson,79,69.891,299.8,53.2,66.96,-0.19,1.3730000000000002,1.182,795,7,1,2011,3763488,USA
895,Retief Goosen,50,70.73100000000001,289.9,61.44,64.4,0.244,0.162,0.405,444,1,0,2011,796360,RSA
896,Richard Johnson,64,71.902,276.6,63.46,63.41,0.11699999999999999,-1.161,-1.044,144,0,0,2011,212106,SWE
897,Rickie Fowler,84,70.007,299.5,56.7,64.47,0.35100000000000003,0.5660000000000001,0.917,1323,4,0,2011,2084681,USA
898,Ricky Barnes,78,70.572,293.3,58.55,66.52,-0.48,0.7040000000000001,0.22399999999999998,556,2,0,2011,951587,USA
899,Robert Allenby,84,70.28399999999999,290.2,62.91,67.54,-0.17300000000000001,0.991,0.818,1146,3,0,2011,1452567,AUS
900,Robert Garrigus,83,70.931,313.4,52.97,66.13,-0.384,0.523,0.139,759,3,0,2011,1503923,USA
901,Robert Karlsson,61,70.211,299.2,56.78,63.37,0.066,0.612,0.6779999999999999,1297,3,0,2011,1779815,SWE
902,Rocco Mediate,53,72.975,275.5,68.91,62.16,-0.621,-0.9,-1.5219999999999998,85,0,0,2011,136299,USA
903,Rod Pampling,72,70.803,291.6,66.7,65.89,0.13,0.366,0.49700000000000005,385,2,0,2011,668768,AUS
904,Roland Thatcher,67,71.47800000000001,293.1,61.16,64.26,0.19399999999999998,-0.685,-0.491,302,2,0,2011,666371,USA
905,Rory Sabbatini,85,70.46,292.5,56.74,65.84,-0.40299999999999997,1.122,0.7190000000000001,1493,3,1,2011,2420655,RSA
906,Ryan Moore,79,70.345,290.1,63.1,62.89,0.55,0.278,0.8270000000000001,1465,4,0,2011,1942906,USA
907,Ryan Palmer,82,70.847,299.5,53.76,63.75,-0.047,-0.078,-0.125,1159,3,0,2011,1850530,USA
908,Ryuji Imada,83,71.115,283.4,60.36,64.26,-0.157,0.04,-0.11699999999999999,617,2,0,2011,990319,JPN
909,Scott Gutschewski,67,71.582,298.0,58.06,62.62,-0.638,-0.028999999999999998,-0.667,125,0,0,2011,229758,USA
910,Scott McCarron,65,71.127,291.6,64.63,60.75,0.519,-0.866,-0.34700000000000003,221,1,0,2011,436270,USA
911,Scott Piercy,78,70.792,305.4,56.81,65.84,0.242,0.10400000000000001,0.34600000000000003,885,3,1,2011,1250957,USA
912,Scott Stallings,84,71.036,303.7,56.91,66.6,-0.154,0.213,0.059000000000000004,1125,2,1,2011,1957162,USA
913,Sean O'Hair,71,70.81,294.6,55.78,63.17,-0.253,0.16399999999999998,-0.08900000000000001,1102,1,1,2011,1483948,USA
914,Sergio Garcia,61,69.564,299.2,58.0,66.85,-0.11900000000000001,1.103,0.9840000000000001,1317,3,0,2011,1524091,ESP
915,Shane Bertsch,62,70.869,280.1,67.05,64.38,0.146,0.22,0.36700000000000005,207,2,0,2011,488584,USA
916,Shaun Micheel,77,71.675,286.1,55.71,63.01,0.138,-0.713,-0.575,160,0,0,2011,206450,USA
917,Spencer Levin,113,69.851,286.3,63.53,67.99,0.04,0.8059999999999999,0.846,1287,6,0,2011,2320038,USA
918,Stephen Ames,69,71.12100000000001,283.8,67.44,65.3,0.012,-0.27399999999999997,-0.262,298,2,0,2011,547589,CAN
919,Steve Elkington,50,71.598,285.4,69.58,66.44,0.312,-0.653,-0.34,107,1,0,2011,176225,AUS
920,Steve Flesch,88,71.119,282.5,61.43,59.85,0.32,-0.575,-0.255,352,1,0,2011,594622,USA
921,Steve Marino,76,70.735,295.2,60.98,65.79,0.08900000000000001,0.47600000000000003,0.565,1262,3,0,2011,1975076,USA
922,Steve Stricker,70,69.362,288.8,62.47,66.02,0.78,0.95,1.73,740,5,2,2011,3992785,USA
923,Steven Bowditch,86,71.221,308.3,55.12,63.62,0.161,-0.429,-0.267,347,1,0,2011,621378,AUS
924,Stewart Cink,72,70.7,291.8,56.58,64.31,0.16899999999999998,0.501,0.67,556,1,0,2011,909162,USA
925,Stuart Appleby,65,71.554,287.5,58.2,61.62,-0.184,-0.479,-0.6629999999999999,387,1,0,2011,657150,AUS
926,Sung Kang,63,70.84899999999999,294.2,61.82,64.78,-0.042,-0.14300000000000002,-0.184,219,2,0,2011,702382,KOR
927,Tag Ridings,87,71.325,303.3,56.99,63.58,0.066,-0.302,-0.237,286,0,0,2011,382670,USA
928,Tim Herron,85,70.634,291.8,57.29,65.64,0.14800000000000002,-0.026000000000000002,0.122,456,3,0,2011,909135,USA
929,Tim Petrovic,88,71.32600000000001,280.5,64.73,62.17,0.177,-0.29600000000000004,-0.11900000000000001,326,0,0,2011,428011,USA
930,Tom Gillis,55,71.134,290.1,64.11,66.36,-0.436,-0.13699999999999998,-0.573,431,2,0,2011,814147,USA
931,Tommy Gainey,104,70.814,296.7,58.97,67.0,0.11199999999999999,0.158,0.27,1009,7,0,2011,2174191,USA
932,Trevor Immelman,84,70.433,288.5,61.74,68.12,0.297,0.036000000000000004,0.33299999999999996,638,2,0,2011,1165604,RSA
933,Troy Matteson,91,71.184,300.2,58.83,65.64,-0.15,-0.013000000000000001,-0.162,547,2,0,2011,946989,USA
934,Troy Merritt,63,72.083,286.8,62.04,64.12,-0.33399999999999996,-0.6970000000000001,-1.031,131,0,0,2011,151475,USA
935,Vaughn Taylor,89,70.90899999999999,284.1,64.22,66.04,0.153,-0.076,0.077,397,0,0,2011,423907,USA
936,Vijay Singh,79,70.61,294.3,59.67,66.46,-0.131,0.73,0.6,548,5,0,2011,2371050,FIJ
937,Webb Simpson,98,69.252,296.2,61.93,69.84,0.271,1.492,1.764,2745,12,2,2011,6347353,USA
938,Will Strickler,51,72.17699999999999,304.1,57.38,62.06,0.294,-1.294,-1.0,84,0,0,2011,109031,USA
939,William McGirt,103,70.726,289.9,60.78,68.63,0.185,-0.023,0.162,674,0,0,2011,532933,USA
940,Woody Austin,59,70.943,287.6,66.21,66.88,0.037000000000000005,0.45,0.48700000000000004,221,1,0,2011,354042,USA
941,Y.E. Yang,63,70.277,290.2,62.23,62.52,0.267,0.003,0.27,440,5,0,2011,2314865,KOR
942,Zach Johnson,79,69.96600000000001,278.2,71.06,66.38,0.58,0.45299999999999996,1.033,1414,4,0,2011,1880406,USA
943,Zack Miller,86,71.89,299.5,57.06,61.79,-0.483,-0.568,-1.051,290,1,0,2011,427341,USA
944,�?ngel Cabrera,50,70.696,301.6,54.97,63.89,0.509,-0.337,0.172,237,3,0,2011,628079,ARG
945,Aaron Baddeley,73,71.113,292.0,54.3,58.1,0.604,-0.461,0.14300000000000002,770,3,0,2012,1215753,AUS
946,Adam Scott,59,69.533,304.6,59.61,66.57,-0.138,1.3019999999999998,1.1640000000000001,560,5,0,2012,2899557,AUS
947,Alexandre Rocha,62,72.039,284.6,63.47,66.87,-0.23199999999999998,-0.624,-0.856,183,2,0,2012,614658,BRA
